TiplocCode,StationName,Latitude,Longitude
LUDO,Llandudno Rail Station,53.320914851382646,-3.8270010647999366
BGOALAN,Bridge of Allan Rail Station,56.15663367981657,-3.957228392948722
TALYCFN,Tal-y-Cafn Rail Station,53.22836114702644,-3.818263020937361
WISHAW,Wishaw Rail Station,55.77204096700982,-3.926424740478737
LANDUDJ,Llandudno Junction Rail Station,53.28394222300679,-3.809101743887844
BETSYCD,Betws-y-Coed Rail Station,53.092064828390384,-3.800861232411
NLANRST,North Llanrwst Rail Station,53.14382027428363,-3.8027272662241045
STIRLNG,Stirling Rail Station,56.11981529260473,-3.9356194159777624
LNRWST,Llanrwst Rail Station,53.13884864416197,-3.79440094055568
TOTNES,Totnes Rail Station,50.43586327816575,-3.6886922749730715
GLNCNWY,Glan Conwy Rail Station,53.267419857334545,-3.7977272951789467
CYNGHRD,Cynghordy Rail Station,52.05149614890438,-3.7482104647510326
CLELAND,Cleland Rail Station,55.80464614901833,-3.9102438807334545
FEARN,Fearn Rail Station,57.77814098249718,-3.9939355581882774
CLDRCRX,Caldercruix Rail Station,55.88794150498015,-3.887710971752629
PYLE,Pyle Rail Station,51.52573361227703,-3.698052123959361
GOLSPIE,Golspie Rail Station,57.97146320201717,-3.9872147796570094
CRLK,Carluke Rail Station,55.73126340844801,-3.8489247268700066
CREDITN,Crediton Rail Station,50.78330096396637,-3.6467774785524565
SGRLOAF,Sugar Loaf Rail Station,52.082268259055496,-3.686948712938431
HRTW,Hartwood Rail Station,55.81147921277529,-3.8393217617650897
DNROBIN,Dunrobin Castle Rail Station,57.98553218281698,-3.9489207359766163
CBAY,Colwyn Bay Rail Station,53.296357225633024,-3.7254164713765583
MAESTGW,Maesteg Rail Station,51.60993665757879,-3.6546454963667205
MAESTER,Maesteg (Ewenny Road) Rail Station,51.60534033297456,-3.6489908315819637
LARBERT,Larbert Rail Station,56.0227026366261,-3.8305805640670876
KINBRAC,Kinbrace Rail Station,58.25831135973177,-3.9412078036480382
GRTHMG,Garth (Bridgend) Rail Station,51.59645390660011,-3.6414498683469927
NABT,Newton Abbot Rail Station,50.52958380525648,-3.5991667155287708
CAMELON,Camelon Rail Station,56.006090101807665,-3.8176050507921753
BLARATH,Blair Atholl Rail Station,56.76554455971402,-3.8502278439857704
SHTT,Shotts Rail Station,55.81864599655808,-3.7983190403499103
NSTCYRE,Newton St Cyres Rail Station,50.778926204064845,-3.5893888928792372
NAIRN,Nairn Rail Station,57.5802442208682,-3.871999927417452
FALKRKH,Falkirk High Rail Station,55.99181369103018,-3.792243998204807
LLWRTYW,Llanwrtyd Rail Station,52.10470922235868,-3.6321632561155113
LANARK,Lanark Rail Station,55.6736059059402,-3.77329011067234
FALKRKG,Falkirk Grahamston Rail Station,56.00261185610907,-3.7850459944510777
ALLOA,Alloa Rail Station,56.117787733160235,-3.790055509584396
PAIGNTN,Paignton Rail Station,50.43471692280281,-3.564875630819342
FORSNRD,Forsinard Rail Station,58.35689795993476,-3.896880137402073
TONDU,Tondu Rail Station,51.54736045690026,-3.59554938026538
AVIEMRE,Aviemore Rail Station,57.18851041031277,-3.8288670621683973
SARN,Sarn Rail Station,51.53871459674523,-3.5899116557723403
CARRBDG,Carrbridge Rail Station,57.279499944133796,-3.8282026978501587
KILDONN,Kildonan Rail Station,58.17080813799288,-3.8691059643404593
TORRE,Torre Rail Station,50.47318703446855,-3.5464158311105494
WLDMILL,Wildmill Rail Station,51.52086911114166,-3.5796325609469872
TORQUAY,Torquay Rail Station,50.461132234868046,-3.5432751727687815
BLKRDGE,Blackridge Rail Station,55.88424992096877,-3.7507965586765715
BRORA,Brora Rail Station,58.01294888736665,-3.852282746521566
BRGEND,Bridgend Rail Station,51.50697181487274,-3.5752755927554443
EXETRSD,Exeter St Davids Rail Station,50.729273158876744,-3.54328609006847
EXETRST,Exeter St Thomas Rail Station,50.71714606034751,-3.5388362113449
EXETERC,Exeter Central Rail Station,50.72648244006118,-3.533276321688181
FAULDHS,Fauldhouse Rail Station,55.82247194387692,-3.719318503463296
STJAMSP,St James Park (Devon) Rail Station,50.73115393585654,-3.521993648386407
GLNEGLS,Gleneagles Rail Station,56.27484810094379,-3.7311678260580616
POLMONT,Polmont Rail Station,55.98473557267392,-3.7149728224974647
LLGMMRW,Llangammarch Rail Station,52.11429673816733,-3.5548164821449464
PTLCHRY,Pitlochry Rail Station,56.70249963528432,-3.735570147562226
TREHRBT,Treherbert Rail Station,51.67224143162461,-3.536302389700376
ARMDALE,Armadale (W Lothian) Rail Station,55.88570828516241,-3.695412491210255
POLSBDG,Polsloe Bridge Rail Station,50.73127906831411,-3.501947072125402
TEINMTH,Teignmouth Rail Station,50.54806039570012,-3.4946626853891987
ABGLELE,Abergele & Pensarn Rail Station,53.29457141496956,-3.582621892288243
YNYSWEN,Ynyswen Rail Station,51.66496961348818,-3.5215967371676773
CRSTRS,Carstairs Rail Station,55.69104485723106,-3.668473144362662
GARTH,Garth (Powys) Rail Station,52.133234654285005,-3.5299070120427545
BREICH,Breich Rail Station,55.82731077676006,-3.668125029414244
TREORCY,Treorchy Rail Station,51.657530977757474,-3.5057337323623807
PENCOED,Pencoed Rail Station,51.524606217264235,-3.5004789229628157
DIGBY,Digby & Sowton Rail Station,50.713987624420284,-3.4735603525174072
NWCOURT,Newcourt Rail Station,50.705040135949275,-3.472784111970729
DAWLISH,Dawlish Rail Station,50.58081870340946,-3.4646251265538903
PINHOE,Pinhoe Rail Station,50.737783168716305,-3.469332846881126
TOPSHAM,Topsham Rail Station,50.68621463583399,-3.464422591074539
STBEES,St Bees Rail Station,54.49253032215438,-3.5911498826475396
LLNWTMR,Llantwit Major Rail Station,51.40974605873698,-3.481617091311119
TONPNTR,Ton Pentre Rail Station,51.64779900141238,-3.4861872537746517
WHITHVN,Whitehaven Rail Station,54.55302999382825,-3.5869330227885254
DUMFRES,Dumfries Rail Station,55.07255461464542,-3.6043031705203394
STRCROS,Starcross Rail Station,50.627796027180395,-3.4477041399209805
CRCK,Corkickle Rail Station,54.541677779546035,-3.5821639488639163
BTHGATE,Bathgate Rail Station,55.89715073212821,-3.636095965501378
PARTON,Parton Rail Station,54.57036712653063,-3.580800156536438
DAWLSHW,Dawlish Warren Rail Station,50.59870885923199,-3.443561399466381
EXTON,Exton Rail Station,50.66830185239111,-3.4440961167973283
LYMPSTC,Lympstone Commando Rail Station,50.66223571029276,-3.4408396229296137
NETHRTN,Nethertown Rail Station,54.45641447114903,-3.5658375654931582
YTRHOND,Ystrad Rhondda Rail Station,51.64363823917988,-3.466684513246174
LYMPSTN,Lympstone Village Rail Station,50.648291350256116,-3.431006523087247
HNGT,Harrington Rail Station,54.61348295106919,-3.5655145580366363
ADIEWEL,Addiewell Rail Station,55.84340747069763,-3.606526308268122
LLWYNYP,Llwynypia Rail Station,51.63400087421689,-3.4535133593568244
WKNT,Workington Rail Station,54.64509369356782,-3.5585002185721644
TNYPNDY,Tonypandy Rail Station,51.61976112911681,-3.448869141996757
CBRK,Cranbrook Rail Station,50.75008963056416,-3.420415268633327
EXMOUTH,Exmouth Rail Station,50.6216331140929,-3.41497155390186
BRYSTNS,Braystones Rail Station,54.439358442093344,-3.541825657102671
LLHARAN,Llanharan Rail Station,51.53758404519816,-3.4407781931049715
ALTNBRC,Altnabreac Rail Station,58.38814696524768,-3.706280103935727
ABDARE,Aberdare Rail Station,51.715056218883404,-3.4430833599499873
CILMERY,Cilmeri Rail Station,52.150527875973665,-3.4565409697832665
LNLTHGW,Linlithgow Rail Station,55.976450891501344,-3.595852021356448
DINASR,Dinas (Rhondda) Rail Station,51.61783227924775,-3.4375410063677414
RHYL,Rhyl Rail Station,53.31842073001842,-3.489105170818992
WCALDER,West Calder Rail Station,55.85380189047582,-3.5670166457924117
FLIMBY,Flimby Rail Station,54.68968543566742,-3.520739929759206
SELAFLD,Sellafield Rail Station,54.416583703897956,-3.510456382826859
HELMSDL,Helmsdale Rail Station,58.117437445778954,-3.658687462313113
CMBH,Cwmbach Rail Station,51.701925588205576,-3.4137229973867464
BUILTHR,Builth Road Rail Station,52.16932052580198,-3.42703250013735
PORH,Porth Rail Station,51.61253521844858,-3.4071882373228632
CARSWS,Caersws Rail Station,52.51612235600764,-3.4324980597779255
FORRES,Forres Rail Station,57.611182897677764,-3.6248733135611353
DUNKELD,Dunkeld & Birnam Rail Station,56.55705507137642,-3.5783988232557724
PONYCLN,Pontyclun Rail Station,51.52376597420159,-3.3929177355843785
LVNSTNN,Livingston North Rail Station,55.90138216583225,-3.5443507496704254
FERNHIL,Fernhill Rail Station,51.68649327524937,-3.3958825653074847
SEASCAL,Seascale Rail Station,54.39587352316719,-3.484510712344069
MPRT,Maryport Rail Station,54.711317860276,-3.494074288175358
TREHAFD,Trehafod Rail Station,51.61014902702319,-3.380974472406214
TIVIPW,Tiverton Parkway Rail Station,50.917175812431445,-3.3596440025566054
WHIMPLE,Whimple Rail Station,50.76802603342819,-3.354321977182694
MASH,Mountain Ash Rail Station,51.681328857427644,-3.3763411407331683
MERTHYR,Merthyr Tydfil Rail Station,51.744620023571244,-3.3772503109291816
LLDODW,Llandrindod Rail Station,52.242357999174565,-3.379137862888487
PNTRBCH,Pentre-Bach Rail Station,51.72501235820446,-3.3623204817693533
PNRHCBR,Penrhiwceiber Rail Station,51.66992050680281,-3.3599436076147695
LVNSTNS,Livingston South Rail Station,55.871691534391246,-3.5015690461790334
RHOOSE,Rhoose Rail Station,51.38706468605909,-3.3493837986338835
UPHALL,Uphall Rail Station,55.919040912126945,-3.5021193425695167
DRIGG,Drigg Rail Station,54.37695786058387,-3.443412881034907
PSTA,Prestatyn Rail Station,53.33649599212522,-3.4071316480042633
TRDYRHW,Troed-y-Rhiw Rail Station,51.712423745345255,-3.3467439135321913
PTYPRID,Pontypridd Rail Station,51.59936848033008,-3.341374627840454
MERTHRV,Merthyr Vale Rail Station,51.68664373212517,-3.336575507679689
ABRCYNS,Abercynon Rail Station,51.64470697842975,-3.3269878629274015
TREFRST,Trefforest Rail Station,51.59146049976581,-3.325117711972469
RGLS,Ravenglass Rail Station,54.355705673395725,-3.4088135901556478
QUAKRSY,Quakers Yard Rail Station,51.66072363469466,-3.3228003549170837
BOOTLE,Bootle (Cumbria) Rail Station,54.291300443915816,-3.3938615501235123
FENITON,Feniton Rail Station,50.78667518324883,-3.2854176260629764
SCSCLDR,Scotscalder Rail Station,58.482989696333405,-3.552049689760295
DNFRMLE,Dunfermline Town Rail Station,56.068188538954544,-3.4525285667302614
PYBONT,Pen-y-Bont Rail Station,52.273941361109536,-3.3219309620852973
KRKNWTN,Kirknewton Rail Station,55.88868940159888,-3.4325114906746936
TRFRSTE,Trefforest Estate Rail Station,51.56829041897368,-3.2902480458499004
BARRY,Barry Rail Station,51.39678090050294,-3.2849842870451718
NWTP,Newtown (Powys) Rail Station,52.51231220214339,-3.311391650558943
RHYMNEY,Rhymney Rail Station,51.75883571494372,-3.289298258899095
ROSYTH,Rosyth Rail Station,56.04551554498855,-3.4273059916233817
PERTH,Perth Rail Station,56.392092671328555,-3.4396978036323254
THURSO,Thurso Rail Station,58.59017532550579,-3.5275480612185164
BARRYIS,Barry Island Rail Station,51.392411723622985,-3.2733633410387837
DNFRMQM,Dunfermline Queen Margaret Rail Station,56.08057298078654,-3.4214676709708773
PNTLTYN,Pontlottyn Rail Station,51.74663024995094,-3.278955778817285
BARRYDK,Barry Docks Rail Station,51.40243995567146,-3.2607032696762577
TAFFSWL,Taffs Well Rail Station,51.540802695516255,-3.262937804822392
IVRKTHG,Inverkeithing Rail Station,56.03467558389106,-3.3961867831143637
SILCRFT,Silecroft Rail Station,54.225955610510105,-3.334441390439205
NQNSFRY,North Queensferry Rail Station,56.01249917785352,-3.3945844876258318
CADOXTN,Cadoxton Rail Station,51.4122778614426,-3.2488952857183926
RADYR,Radyr Rail Station,51.51632102136583,-3.248352740115895
LCKRBIE,Lockerbie Rail Station,55.123051611553734,-3.353532722687888
DLMY,Dalmeny Rail Station,55.986317158769964,-3.3816195093281127
DOLAU,Dolau Rail Station,52.29534870692782,-3.263620249983196
TIRPHIL,Tir-phil Rail Station,51.72090468710668,-3.246380059649695
YSTRADM,Ystrad Mynach Rail Station,51.64093265678963,-3.241295282232655
ASPTRIA,Aspatria Rail Station,54.758954654210186,-3.3318735117387583
FRWATER,Fairwater Rail Station,51.493904888796465,-3.2338393372258536
DANESCT,Danescourt Rail Station,51.50050415474011,-3.2339167415621737
CORYTON,Coryton Rail Station,51.52043432129396,-3.231817804242183
LLBRDCH,Llanbradach Rail Station,51.60325422410826,-3.233047500270844
WAUNGRN,Waun-gron Park Rail Station,51.48819403269941,-3.22965224544207
LLANDAF,Llandaf Rail Station,51.50843677734728,-3.2286122212268533
ABER,Aber Rail Station,51.57496384235181,-3.2298283996547035
DALGETY,Dalgety Bay Rail Station,56.04209312902719,-3.3677204878705056
ERGNCHP,Energlyn & Churchill Park Rail Station,51.58321116413711,-3.228795414851791
PENGAM,Pengam Rail Station,51.67045335856264,-3.2300997040859305
BARGOED,Bargoed Rail Station,51.69230749636021,-3.229679478998256
BRITHDR,Brithdir Rail Station,51.710300799170966,-3.2287201274733888
WHCH,Whitchurch (Cardiff) Rail Station,51.52074879470565,-3.223250292222489
GLFCHFR,Gilfach Fargoed Rail Station,51.6842475499353,-3.2265679798117826
DINASP,Dinas Powys Rail Station,51.43166254433701,-3.2183514745667066
HENGOED,Hengoed Rail Station,51.64740712428108,-3.2241278423236697
GRGMASJ,Georgemas Junction Rail Station,58.513622027589335,-3.4521200997044783
CRPHLY,Caerphilly Rail Station,51.571575419370035,-3.218481912065833
RHIWBNA,Rhiwbina Rail Station,51.52117797605396,-3.2139650428670268
EASTBRK,Eastbrook Rail Station,51.437633692600095,-3.2061373501671713
BSPSLYD,Bishop's Lydeard,51.05458470330652,-3.194329684351362
HONITON,Honiton Rail Station,50.79657942074041,-3.186717773592634
CWDNBTH,Cowdenbeath Rail Station,56.11209015082145,-3.343185644431687
NINIANP,Ninian Park Rail Station,51.47661457156838,-3.2016937002216137
BCHGRV,Birchgrove Rail Station,51.521554495863136,-3.201853157088458
TYGLAS,Ty Glas Rail Station,51.52153694991794,-3.196534055078071
EBWVTN,Ebbw Vale Town Rail Station,51.7766862195399,-3.2025768438386715
MLLM,Millom Rail Station,54.210821784811706,-3.2710839326146317
LLBSTRD,Llanbister Road Rail Station,52.33642341815855,-3.213420680055367
GNTN,Grangetown (Cardiff) Rail Station,51.4676098371952,-3.189723792495961
COGAN,Cogan Rail Station,51.44599060255232,-3.1890897541877585
EBWVPWY,Ebbw Vale Parkway Rail Station,51.75714180505977,-3.19610263438361
EDINGWY,Edinburgh Gateway Rail Station,55.94093844881127,-3.320251300033137
CURRIEH,Curriehill Rail Station,55.900563893770304,-3.3187512726444988
LTHH,Lisvane & Thornhill Rail Station,51.544577186169164,-3.185601723548593
DGLROAD,Dingle Road Rail Station,51.440051898573884,-3.180590460338104
HEATHLL,Heath Low Level Rail Station,51.51566010428831,-3.1819682260656643
LLISHEN,Llanishen Rail Station,51.53274453122375,-3.1819782589385883
HEATHHL,Heath High Level Rail Station,51.516428714717094,-3.1815413536703723
CRDFCEN,Cardiff Central Rail Station,51.476023692880375,-3.179301664635186
CATHAYS,Cathays Rail Station,51.488897344131516,-3.178683251757315
EDINPRK,Edinburgh Park Rail Station,55.9275493196187,-3.307664053035012
PENARTH,Penarth Rail Station,51.435887455627864,-3.1744406760138673
LCHGLLY,Lochgelly Rail Station,56.135328187477555,-3.3129396401237887
CARDFQS,Cardiff Queen Street Rail Station,51.48195983599931,-3.1701804790655337
STHGYLE,South Gyle Rail Station,55.93635205278286,-3.2994760624982438
GREENRD,Green Road Rail Station,54.24452358116907,-3.2455707466125374
CARDFBR,Cardiff Bay Rail Station,51.467106862195024,-3.1664028182076778
ABDO,Aberdour Rail Station,56.05459044913871,-3.300559924141624
ANNAN,Annan Rail Station,54.98383374322305,-3.262580369347222
WHAILES,Wester Hailes Rail Station,55.9143163199215,-3.2843390808538397
BAROW,Barrow-in-Furness Rail Station,54.11899856853453,-3.2261202502474156
FOXFILD,Foxfield Rail Station,54.258666365610885,-3.2160614263842446
LLGUNLO,Llangynllo Rail Station,52.34962347952352,-3.1613691202875813
KNGW,Kingsknowe Rail Station,55.91881198371412,-3.26496608182257
NBRWGE,Newbridge Rail Station,51.665813758281814,-3.1428850719824477
WKIRBY,West Kirby Rail Station,53.37317034325509,-3.1837712892504766
ASKAM,Askam Rail Station,54.18892806833954,-3.204511106156735
LLHLETH,Llanhilleth Rail Station,51.70029923687462,-3.1351875118741166
CDND,Cardenden Rail Station,56.14125395817312,-3.2616417841004766
HOYLAKE,Hoylake Rail Station,53.39020870907419,-3.1788307067198187
ELGIN,Elgin Rail Station,57.64290802089034,-3.311245806910164
ROOSE,Roose Rail Station,54.11516343590959,-3.1945686044442003
CRSKEYS,Crosskeys Rail Station,51.62090017168214,-3.1261698491458594
MNRD,Manor Road Rail Station,53.3947760523748,-3.171437542795041
SLATEFD,Slateford Rail Station,55.92668676858901,-3.243456438924894
KRKBYIF,Kirkby-in-Furness Rail Station,54.23270773236034,-3.187375619286198
TAUNTON,Taunton Rail Station,51.02330072278548,-3.1027414830657523
WELSHPL,Welshpool Rail Station,52.65749270950292,-3.139871146631809
DALTON,Dalton Rail Station,54.1542351926017,-3.1790026907846913
BISLND,Burntisland Rail Station,56.05707919539552,-3.2331976546245893
MELS,Meols Rail Station,53.39943785097103,-3.1542691004424097
HAYMRKT,Haymarket Rail Station,55.94580631761191,-3.218449357526911
RISCA,Risca & Pontymister Rail Station,51.60584535847495,-3.092209219105293
FLINT,Flint Rail Station,53.2495224855971,-3.1329930377140593
WIGTON,Wigton Rail Station,54.82911560818465,-3.1643425698224017
KNUCKLS,Knucklas Rail Station,52.35985981880769,-3.096877343682246
EDINBUR,Edinburgh Rail Station,55.95239135403411,-3.188227595364809
MOTO,Moreton (Merseyside) Rail Station,53.407205094733364,-3.113501892467988
ROGRSTN,Rogerstone Rail Station,51.59561448780889,-3.066612417136815
KGHN,Kinghorn Rail Station,56.069336065302345,-3.174153991854269
LEASOWE,Leasowe Rail Station,53.40804414409113,-3.099593623776811
KCLD,Kirkcaldy Rail Station,56.11205662504242,-3.1670282497013686
PYECRNR ,Pye Corner Rail Station,51.58147392721523,-3.0412120481678198
UPTON,Upton Rail Station,53.38648586385889,-3.08415243959326
BDSTON,Bidston Rail Station,53.40913492177406,-3.0785605018439295
ULVRSTN,Ulverston Rail Station,54.19158283923713,-3.0979150804474407
CHIRK,Chirk Rail Station,52.93308554699367,-3.0656430317151897
HESWALL,Heswall Rail Station,53.32971544888105,-3.0737026511522947
WALAGRD,Wallasey Grove Road Rail Station,53.42800155183512,-3.06970692730978
WALASYV,Wallasey Village Rail Station,53.42288303272043,-3.0691269447972083
KNIGHTN,Knighton Rail Station,52.34507095556141,-3.042195628741727
FRSHFLD,Freshfield Rail Station,53.566051541948404,-3.0718293519764046
GLNRTHS,Glenrothes with Thornton Rail Station,56.162355490912354,-3.1430152283121977
